lon,lat,BCR,green_frac,water_frac,SVF
72.63730000000088,22.93644870000002,0.0,0.0,0.0,1.0
72.63630000000087,22.936448700000017,0.0,0.0,0.0,1.0
72.63830000000091,22.936448700000017,0.0,0.0,0.0,1.0
72.63730000000089,22.93744870000002,0.0,0.0,0.0,1.0
72.63430000000088,22.93644870000002,0.0,0.0,0.0,1.0
72.63330000000087,22.937448700000022,0.0,0.0,0.0,1.0
72.63530000000088,22.93744870000003,0.0,0.0,0.0,1.0
72.63430000000088,22.937448700000022,0.0,0.0,0.0,1.0
72.63230000000087,22.937448700000026,0.0,0.0,0.0,1.0
72.63530000000088,22.93844870000002,0.0,0.0,0.0,1.0
72.63430000000089,22.938448700000027,0.0,0.0,0.0,1.0
72.63330000000087,22.938448700000023,0.0,0.0,0.0,1.0
72.63230000000087,22.93844870000002,0.0,0.0,0.0,1.0
72.63530000000088,22.93944870000003,0.0,0.0,0.0,1.0
72.64130000000091,22.937448700000022,0.0,0.0,0.0,1.0
72.6403000000009,22.937448700000022,0.0,0.0,0.0,1.0
72.64130000000091,22.938448700000023,0.0,0.0,0.0,1.0
72.6393000000009,22.938448700000027,0.0,0.0,0.0,1.0
72.6403000000009,22.938448700000023,0.0,0.0,0.0,1.0
72.64130000000091,22.939448700000032,0.0,0.0,0.0,1.0
72.6393000000009,22.939448700000025,0.0,0.0,0.0,1.0
72.64030000000089,22.939448700000032,0.0,0.0,0.0,1.0
72.64030000000089,22.940448700000026,0.0,0.0,0.0,1.0
72.6393000000009,22.940448700000026,0.0,0.0,0.0,1.0
72.63630000000089,22.93744870000003,0.0,0.0,0.0,1.0
72.63830000000091,22.937448700000026,0.0,0.0,0.0,1.0
72.63730000000088,22.938448700000023,0.0,0.0,0.0,1.0
72.63630000000089,22.938448700000023,0.0,0.0,0.0,1.0
72.6383000000009,22.938448700000027,0.0,0.0,0.0,1.0
72.63730000000089,22.93944870000002,0.0,0.0,0.0,1.0
72.6383000000009,22.93944870000002,0.0,0.0,0.0,1.0
72.6363000000009,22.939448700000025,0.0,0.0,0.0,1.0
72.6363000000009,22.940448700000026,0.0,0.0,0.0,1.0
72.6383000000009,22.940448700000026,0.0,0.0,0.0,1.0
