lon,lat,LST,HSI,hotspot,NDVI,NDBI,NDWI,MNDWI,NDMI,Rn,G,H,LE,bowen_ratio,albedo,emissivity,BCR,green_frac,water_frac,SVF,T2m_C,RH_pct,wind_speed,LULC,delta_greening,delta_coolroof,delta_water,delta_combined
72.59240895205647,23.138355930708574,51.234074,50.790955,0,0.16652806,0.11309571,-0.2866315,-0.38717622,-0.11309571,414.6751,41.46751,304.15256,69.055046,4.3416224,0.2057993,0.985112,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.59330726734059,23.138355930708574,50.883385,48.704906,0,0.177967,0.11575791,-0.2959408,-0.39806208,-0.11575791,426.9048,42.69048,308.23935,75.97496,4.0044107,0.18586811,0.98504853,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.59420558262471,23.138355930708574,50.048706,38.2606,0,0.3102903,0.01993917,-0.3890552,-0.40584606,-0.01993917,425.5421,42.55421,250.94632,132.0416,1.8862245,0.18907215,0.98621637,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59510389790883,23.138355930708574,49.801243,45.39389,0,0.18893181,0.08944544,-0.3084833,-0.38724375,-0.08944544,399.6232,39.962322,284.15936,75.50153,3.7144268,0.2327052,0.98501223,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59600221319296,23.138355930708574,49.164124,40.81025,0,0.22825399,0.051346447,-0.33628145,-0.38104838,-0.051346447,401.47195,40.147194,269.68716,91.63758,2.9112072,0.23041375,0.9850798,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59690052847708,23.138355930708574,47.868008,38.186615,0,0.22982569,0.045192547,-0.31955668,-0.35955667,-0.045192547,420.07828,42.007828,281.52567,96.54478,2.8861172,0.2010086,0.98508894,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.5977988437612,23.138355930708574,47.31839,30.425144,0,0.39358336,0.005241513,-0.45609066,-0.46023193,-0.005241513,426.38324,42.638325,215.92757,167.81735,1.2790602,0.19081093,0.9887475,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59869715904532,23.138355930708574,44.92783,23.339241,0,0.53055435,-0.094925836,-0.56035155,-0.4915734,0.094925836,431.82037,43.182037,159.53416,229.10417,0.69331276,0.18414885,0.994,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59959547432943,23.138355930708574,44.590126,22.784513,0,0.5229744,-0.081444584,-0.5516379,-0.49231184,0.081444584,427.65698,42.7657,161.23764,223.65366,0.7177165,0.19149546,0.994,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.60049378961355,23.138355930708574,44.882027,26.741072,0,0.3541114,0.01984,-0.4256458,-0.44175526,-0.01984,428.23935,42.823933,233.77097,151.64444,1.5314739,0.19081305,0.987375,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.60139210489767,23.138355930708574,42.040283,21.267748,0,0.3525567,0.042851314,-0.3630376,-0.39967135,-0.042851314,469.8649,46.98649,257.2244,165.65402,1.5434635,0.12480783,0.98732734,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,80.0,0.0,0.0,0.0,0.0
72.60229042018179,23.138355930708574,41.029236,23.653511,0,0.24936745,0.15368502,-0.22559294,-0.36656892,-0.15368502,493.79648,49.379646,321.28006,123.136765,2.5881138,0.08628957,0.98524374,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,80.0,0.0,0.0,0.0,0.0
72.6031887354659,23.138355930708574,40.731182,34.036514,0,0.1430303,0.1907316,-0.11729858,-0.30128956,-0.1907316,505.5986,50.55986,382.7228,72.31592,5.220187,0.06695569,0.98532456,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,80.0,0.0,0.0,0.0,0.0
72.60408705075002,23.138355930708574,41.820164,21.505789,0,0.33162162,0.051405467,-0.40490448,-0.44700584,-0.051405467,484.69156,48.46916,275.48822,160.7342,1.7033392,0.10040901,0.9867324,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.60498536603414,23.138355930708574,45.094627,26.968077,0,0.3605752,0.053991,-0.4441618,-0.4864865,-0.053991,445.91464,44.591465,240.53741,160.78575,1.4867651,0.161079,0.98757845,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.60588368131828,23.138355930708574,47.482456,38.92485,0,0.21027255,0.13410771,-0.3648469,-0.47568014,-0.13410771,418.37408,41.83741,288.5641,87.97259,3.243292,0.20433079,0.98501056,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.6067819966024,23.138355930708574,49.803974,47.464146,0,0.17066099,0.120466486,-0.33145794,-0.43457216,-0.120466486,389.1926,38.919262,283.85336,66.41999,4.210225,0.25007853,0.9850861,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.60768031188651,23.138355930708574,48.66714,33.953674,0,0.35895234,0.026078928,-0.48731202,-0.50694835,-0.026078928,399.25058,39.92506,216.0136,143.31194,1.4968519,0.23448622,0.9875266,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.60857862717063,23.138355930708574,45.539654,26.175837,0,0.42963222,-0.028633442,-0.518797,-0.4975547,0.028633442,426.18417,42.618416,200.4633,183.10245,1.0888683,0.19316387,0.9902731,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.60947694245475,23.138355930708574,44.711124,25.098,0,0.40470433,0.0,-0.5003522,-0.5003522,0.0,422.15826,42.215828,209.09315,170.84927,1.2167242,0.20097807,0.9891904,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.61037525773887,23.138355930708574,47.330013,29.130024,0,0.45741105,-0.020613536,-0.51719147,-0.50192904,0.020613536,427.65073,42.765076,189.27348,195.61218,0.9626743,0.18839721,0.991626,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.61127357302298,23.138355930708574,46.560276,29.732838,0,0.36347827,0.027214823,-0.44791922,-0.4694119,-0.027214823,426.76483,42.676483,228.96861,155.11975,1.4666218,0.19121031,0.9876725,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
